time,ax,ay,az,rollrate,pitchrate,yawrate,latitude,longitude,altitude
82833800,0.0196,-0.3137,-9.5314,-1.3913,-2.2956,0.0695,51.046358,13.773315,115.23
82833800,-0.4608,-0.5099,-9.0019,-1.7391,-1.4608,0.2086,51.046363,13.773304,115.23
82833800,-0.3137,-0.0882,-10.7278,-1.6,-2.7826,0,51.046363,13.773304,115.24
82833900,0.0196,0.2255,-9.4628,-1.6695,-1.6,-0.0695,51.046363,13.773304,115.24
82833900,0.2941,-0.2353,-10.0119,-1.4608,-1.4608,0.0695,51.046363,13.773304,115.24
82833900,0.0294,-0.2647,-9.5412,-1.3913,-0.8347,0,51.046363,13.773304,115.24
82833900,0.2059,-0.1765,-9.6981,-1.113,-1.7391,0.2086,51.046367,13.773293,115.24
82833900,0.2451,-0.0882,-9.9237,-1.6,-1.6,0.1391,51.046367,13.773293,115.25
82834000,0.6471,-0.0294,-9.8452,-1.3913,-2.1565,0,51.046367,13.773293,115.25
82834000,0.3235,-0.2843,-10.2865,-1.5304,-1.8782,-0.0695,51.046367,13.773293,115.25
82834000,0.3039,-0.6471,-9.404,-1.4608,-1.7391,0.1391,51.046367,13.773293,115.25
82834000,-0.1274,-0.3137,-10.1394,-1.6695,-2.8521,0.0695,51.046371,13.773283,115.25
82834000,-0.1078,0.1667,-10.061,-1.1826,-3.4086,0.0695,51.046371,13.773283,115.27
82834100,0.3432,-0.1961,-9.3745,-1.3913,-2.5739,-0.0695,51.046371,13.773283,115.27
82834100,0.3334,-0.2451,-9.7962,-1.5304,-2.4347,-0.0695,51.046371,13.773283,115.27
82834100,-0.3039,-0.5099,-9.2667,-1.8086,-2.6434,0.0695,51.046371,13.773283,115.27
82834100,-0.3235,-0.1863,-9.9335,-1.6695,-3.1304,0.3478,51.046376,13.773272,115.27
82834100,0.1961,0.1176,-9.6589,-1.3217,-3.0608,0.1391,51.046376,13.773272,115.27
82834200,0.4412,-0.4118,-9.4334,-0.9043,-1.5304,-0.1391,51.046376,13.773272,115.27
82834200,0.0196,-0.5491,-9.0019,-1.4608,-2.0173,-0.0695,51.046376,13.773272,115.27
82834200,-0.1765,-0.402,-9.502,-1.6695,-1.6695,0.0695,51.046376,13.773272,115.27
82834200,-0.2157,-0.0588,-10.2669,-1.3913,-3.0608,0,51.04638,13.773262,115.27
82834200,0.706,0.1863,-9.9531,-1.5304,-2.0173,0.0695,51.04638,13.773262,115.28
82834300,-0.0098,0.1765,-10.0413,-1.6695,-1.6695,-0.3478,51.04638,13.773262,115.28
82834300,-0.2647,-0.2843,-9.3451,-1.7391,-1.3217,-0.0695,51.04638,13.773262,115.28
82834300,-0.3235,-0.1961,-10.2179,-1.7391,-2.2956,0.0695,51.04638,13.773262,115.28
82834300,0.4903,0.0392,-9.9335,-1.6,-1.6,-0.1391,51.046385,13.773252,115.28
82834300,0.2843,-0.0784,-10.1688,-1.113,-0.9739,0,51.046385,13.773252,115.29
82834400,-0.098,-0.4216,-10.208,-0.8347,-2.0173,0,51.046385,13.773252,115.29
82834400,-0.2549,-0.4804,-9.1882,-1.4608,-2.0173,0,51.046385,13.773252,115.29
82834400,0.4608,-0.147,-10.061,-1.6695,-2.0869,0.1391,51.046385,13.773252,115.29
82834400,0.706,0.147,-9.9237,-0.9043,-2.0173,-0.0695,51.046389,13.773242,115.29
82834400,-0.1372,0.0196,-9.9139,0.1391,-2.4347,-0.2086,51.046389,13.773242,115.3
82834500,-0.0098,0.2059,-9.9727,0.1391,-1.6,0,51.046389,13.773242,115.3
82834500,-0.3922,-0.0098,-9.7766,-0.1391,-2.713,0.0695,51.046389,13.773242,115.3
82834500,0.3628,-0.2941,-9.4236,-0.4173,-2.1565,-0.1391,51.046389,13.773242,115.3
82834500,0.4903,-0.5099,-9.502,-0.2086,-2.226,0.2782,51.046393,13.773231,115.3
82834500,-0.3726,-1.1276,-9.3745,-0.6956,-2.3652,0.2782,51.046393,13.773231,115.31
82834600,-0.3726,-0.6864,-9.5118,-1.8782,-2.3652,0.626,51.046393,13.773231,115.31
82834600,0.3039,-0.1274,-9.4824,-1.8782,-2.7826,0.5565,51.046393,13.773231,115.31
82834600,0.402,-0.1274,-8.5606,-1.1826,-0.7652,0.5565,51.046393,13.773231,115.31
82834600,0.1667,-0.9217,-9.4922,-0.7652,-1.7391,0.4173,51.046397,13.773221,115.31
82834600,-0.5099,-0.7844,-10.5709,-1.2521,-1.4608,1.0434,51.046397,13.773221,115.31
82834700,0.3235,-0.657,-8.796,-1.2521,-0.8347,0.8347,51.046397,13.773221,115.31
82834700,0.3628,-0.6275,-9.3647,-1.113,-0.7652,1.0434,51.046397,13.773221,115.31
82834700,0.2843,-0.804,-8.6685,-1.7391,-0.8347,1.0434,51.046397,13.773221,115.31
82834700,-0.147,-0.804,-10.3551,-2.6434,-0.7652,1.6,51.046401,13.773211,115.31
82834700,-0.1176,-0.3235,-10.2963,-2.226,-0.7652,1.9478,51.046401,13.773211,115.31
82834800,0.3922,-0.0784,-9.2176,-1.8782,-0.3478,1.6,51.046401,13.773211,115.31
82834800,0.1863,-0.3824,-9.2569,-0.8347,-0.0695,1.8086,51.046401,13.773211,115.31
82834800,0.0686,-0.7844,-9.7668,-0.4869,0,1.8086,51.046401,13.773211,115.31
82834800,0,-0.4216,-11.12,-1.7391,-1.6695,1.9478,51.046405,13.773201,115.31
82834800,0.7354,-0.3628,-9.9433,-1.2521,-1.5304,1.8782,51.046405,13.773201,115.3
82834900,0.1667,-1.4709,-9.1686,-0.6956,-1.6695,1.7391,51.046405,13.773201,115.3
82834900,-0.7942,-0.402,-9.6883,-2.2956,-2.4347,2.0173,51.046405,13.773201,115.3
82834900,0.2255,-0.1863,-10.4826,-2.1565,-2.1565,2.226,51.046405,13.773201,115.3
82834900,0.6373,-0.1568,-9.5805,-1.5304,-2.2956,1.7391,51.046409,13.773191,115.3
82834900,0.0784,-0.7354,-9.3353,-1.1826,-2.7826,1.6,51.046409,13.773191,115.31
82835000,-0.6668,-0.7452,-9.8354,-1.7391,-2.1565,1.8782,51.046409,13.773191,115.31
82835000,-0.0392,-0.4804,-9.9727,-2.226,-2.3652,1.8086,51.046409,13.773191,115.31
82835000,0.6668,-0.3628,-8.9333,-2.3652,-2.0173,1.8782,51.046409,13.773191,115.31
82835000,0.147,-0.7354,-9.6393,-2.226,-2.5739,1.7391,51.046412,13.773181,115.31
82835000,-0.2647,-0.6864,-9.6981,-2.1565,-2.713,1.9478,51.046412,13.773181,115.32
82835100,-0.2451,-0.2843,-9.9531,-2.3652,-2.5043,1.8782,51.046412,13.773181,115.32
82835100,0.1078,0,-9.6589,-1.7391,-1.9478,1.8086,51.046412,13.773181,115.32
82835100,0.1372,-0.4412,-9.0117,-1.113,-1.3913,1.8086,51.046412,13.773181,115.32
82835100,-0.4903,-0.5981,-10.4042,-1.113,-2.226,1.8086,51.046416,13.773171,115.32
82835100,0.4903,-0.1765,-10.0119,-1.5304,-1.5304,1.8782,51.046416,13.773171,115.32
82835200,0.3824,-0.1568,-9.3549,-1.6,-0.9043,1.8782,51.046416,13.773171,115.32
82835200,-0.1765,-0.8923,-9.6393,-1.0434,-1.6695,1.9478,51.046416,13.773171,115.32
82835200,-0.049,-0.6079,-9.7962,-1.6,-2.2956,2.0869,51.046416,13.773171,115.32
82835200,0.5687,0.1863,-10.2375,-1.1826,-1.7391,2.1565,51.04642,13.773161,115.32
82835200,0.1961,-0.2941,-9.5608,-0.2086,-1.7391,1.5304,51.04642,13.773161,115.32
82835300,0.2941,-0.5197,-9.6589,-0.7652,-2.3652,1.7391,51.04642,13.773161,115.32
82835300,-0.2353,-0.2353,-10.4336,-0.9043,-2.7826,1.8782,51.04642,13.773161,115.32
82835300,0.2451,-0.4118,-9.9433,-0.8347,-2.8521,1.5304,51.04642,13.773161,115.32
82835300,0.3628,-0.5785,-9.0313,-0.9043,-2.2956,1.8086,51.046423,13.773151,115.32
82835300,-0.2157,-1.0002,-9.8844,-0.5565,-2.5043,1.7391,51.046423,13.773151,115.32
82835400,-0.2647,-0.755,-10.3846,-1.4608,-2.9913,2.0869,51.046423,13.773151,115.32
82835400,0.5393,-0.2451,-9.3843,-1.6695,-2.2956,2.0869,51.046423,13.773151,115.32
82835400,0.3039,-0.6177,-9.4334,-0.8347,-2.8521,1.8086,51.046423,13.773151,115.32
82835400,-0.4903,-0.9413,-10.11,-0.9043,-3.2695,1.8086,51.046427,13.773142,115.32
82835400,-0.5295,-0.706,-9.453,-2.0173,-2.6434,2.226,51.046427,13.773142,115.33
82835500,0.5883,-0.1667,-9.6785,-1.8086,-2.5739,1.8086,51.046427,13.773142,115.33
82835500,0.1568,-0.5981,-10.2767,-1.113,-2.9217,1.7391,51.046427,13.773142,115.33
82835500,-0.5981,-0.6864,-10.3453,-1.7391,-2.5043,1.9478,51.046427,13.773142,115.33
82835500,-0.2255,-0.0882,-9.806,-1.8782,-2.226,1.8782,51.046431,13.773132,115.33
82835500,0.4903,-0.0294,-9.2667,-1.113,-2.1565,1.5304,51.046431,13.773132,115.33
82835600,0.5981,-0.5197,-9.0313,-1.113,-1.3913,1.6695,51.046431,13.773132,115.33
82835600,-0.5001,-0.8237,-10.7572,-1.4608,-3.2,1.7391,51.046431,13.773132,115.33
82835600,0.4412,-0.0686,-9.5608,-2.0869,-1.6695,2.0173,51.046431,13.773132,115.33
82835600,0.2843,-0.2549,-8.7862,-0.9739,-1.3217,1.6695,51.046434,13.773122,115.33
82835600,0.2647,-0.6373,-9.4236,-1.1826,-2.0173,1.4608,51.046434,13.773122,115.32
82835700,-0.3824,-0.5589,-10.1884,-1.6,-2.226,1.8086,51.046434,13.773122,115.32
82835700,0.1863,-0.3922,-9.7177,-1.8086,-2.0869,1.7391,51.046434,13.773122,115.32
82835700,0.0882,-0.1568,-9.4628,-1.6695,-2.0869,1.5304,51.046434,13.773122,115.32
82835700,-0.451,-0.402,-10.1198,-2.0869,-2.8521,1.6,51.046438,13.773112,115.32
82835700,-0.1667,-0.4706,-9.4824,-2.5043,-1.8782,1.6695,51.046438,13.773112,115.32
82835800,0.0392,-0.2059,-9.6099,-1.8782,-1.7391,1.8086,51.046438,13.773112,115.32
82835800,-0.0294,-0.3824,-9.3451,-1.8086,-1.5304,1.4608,51.046438,13.773112,115.32
82835800,-0.3039,-0.4608,-10.1296,-1.9478,-2.1565,1.7391,51.046438,13.773112,115.32
82835800,0.4216,0,-9.502,-2.1565,-0.6956,1.6695,51.046441,13.773102,115.32
82835800,0.5001,-0.2549,-9.5216,-1.3217,-1.6695,1.4608,51.046441,13.773102,115.3
82835900,0,-0.7844,-9.0902,-1.6,-1.0434,1.7391,51.046441,13.773102,115.3
82835900,-0.3922,-0.1961,-10.3355,-1.9478,-1.9478,1.8782,51.046441,13.773102,115.3
82835900,0.6079,0.1863,-9.2961,-1.8086,-1.3217,1.7391,51.046441,13.773102,115.3
82835900,-0.0784,-0.2059,-10.3159,-1.2521,-2.3652,1.3913,51.046444,13.773092,115.3
82835900,-0.5687,-0.2353,-10.3453,-1.7391,-2.5739,1.3913,51.046444,13.773092,115.28
82836000,-0.1863,-0.2745,-10.718,-1.9478,-2.6434,1.6695,51.046444,13.773092,115.28
82836000,0.5491,-0.2353,-8.7764,-1.5304,-1.6,1.1826,51.046444,13.773092,115.28
82836000,0.5785,-0.4412,-9.1196,-1.3217,-1.3913,1.1826,51.046444,13.773092,115.28
82836000,-0.0686,-0.353,-10.2473,-1.7391,-2.9217,1.1826,51.046448,13.773082,115.28
82836000,0.147,-0.1568,-10.0806,-2.0869,-2.5043,1.2521,51.046448,13.773082,115.28
82836100,-0.0686,-0.4608,-9.2372,-1.6,-2.9913,1.113,51.046448,13.773082,115.28
82836100,-0.6275,-0.4314,-10.0512,-1.9478,-3.4086,1.2521,51.046448,13.773082,115.28
82836100,-0.1372,0.0294,-9.7276,-1.8782,-2.7826,1.3913,51.046448,13.773082,115.28
82836100,-0.1078,-0.098,-9.6099,-1.1826,-2.5739,1.1826,51.046452,13.773073,115.28
82836100,-0.147,-0.2647,-10.3159,-1.6,-3.2,1.1826,51.046452,13.773073,115.29
82836200,-0.0196,0.0098,-10.0021,-1.5304,-3.1304,1.1826,51.046452,13.773073,115.29
82836200,-0.0882,-0.147,-8.9431,-1.3217,-2.2956,0.9043,51.046452,13.773073,115.29
82836200,-0.4412,-0.2451,-9.7472,-1.7391,-2.3652,0.9739,51.046452,13.773073,115.29
82836200,-0.0784,-0.3235,-10.0021,-1.7391,-2.3652,0.8347,51.046455,13.773063,115.29
82836200,-0.2647,-0.2647,-9.9335,-1.6695,-2.5739,0.6956,51.046455,13.773063,115.31
82836300,0.0686,0.0686,-9.5412,-1.8782,-2.5043,0.6956,51.046455,13.773063,115.31
82836300,-0.0686,0.0392,-9.6099,-1.1826,-2.5739,0.4869,51.046455,13.773063,115.31
82836300,-0.2353,-0.2843,-10.3159,-0.7652,-2.226,0.4869,51.046455,13.773063,115.31
82836300,-0.098,-0.3824,-9.6001,-0.9739,-1.7391,0.6956,51.046459,13.773053,115.31
82836300,-0.5589,-0.2255,-9.7079,-0.5565,-2.5739,0.4173,51.046459,13.773053,115.33
82836400,0.6177,0.098,-9.0117,0.1391,-2.226,0.5565,51.046459,13.773053,115.33
82836400,0.049,-0.1863,-9.7962,0.1391,-2.5043,0.1391,51.046459,13.773053,115.33
82836400,-0.402,-0.2059,-10.9141,-0.8347,-3.7565,0.4869,51.046459,13.773053,115.33
82836400,-0.098,-0.2157,-9.2176,-1.113,-2.1565,0.4869,51.046462,13.773043,115.33
82836400,-0.402,-0.1372,-9.9335,-1.3913,-2.4347,0.4869,51.046462,13.773043,115.35
82836500,-0.1568,-0.4412,-9.7472,-1.7391,-2.0869,0.3478,51.046462,13.773043,115.35
82836500,-0.5785,-0.3137,-10.3453,-1.5304,-2.4347,0.1391,51.046462,13.773043,115.35
82836500,0.5883,-0.2451,-9.5412,-1.3913,-1.5304,0,51.046462,13.773043,115.35
82836500,-0.0686,-0.0098,-9.2274,-0.9739,-1.6695,-0.2086,51.046466,13.773033,115.35
82836500,-0.0098,-0.2059,-9.0313,-1.9478,-2.226,-0.1391,51.046466,13.773033,115.37
82836600,0.049,-0.2353,-9.4334,-1.8782,-0.9043,-0.2782,51.046466,13.773033,115.37
82836600,-0.2255,-0.2941,-10.4826,-2.0173,-1.6,-0.3478,51.046466,13.773033,115.37
82836600,0.2255,0.2647,-10.3257,-2.713,-1.8782,-0.3478,51.046466,13.773033,115.37
82836600,0,0.2549,-9.0019,-1.9478,-1.3913,-0.1391,51.046469,13.773024,115.37
82836600,-0.2353,0.098,-9.9433,-1.7391,-1.0434,-0.1391,51.046469,13.773024,115.37
