y_t_0,y_t_1
-84.95353699,-1.42921698
-84.59049225,-1.75894701
-83.86714935,-1.95962906
-84.12185669,-1.85331368
-84.34085846,-1.59198892
-84.84496307,-1.18106127
-84.80009460,-1.23318887
-84.38948822,-1.74647355
-83.51207733,-1.37695849
-82.80618286,-1.37204707
-83.14653778,-1.88714910
-81.69408417,-1.07295442
-79.34761810,-1.38717413
-79.54286957,-1.06796348
-79.22836304,-1.58439410
-78.99261475,-2.07228708
-78.55640411,-1.86190009
-80.07302856,-1.66507506
-80.55178070,-1.56647766
-80.72169495,-1.49446714
-79.73161316,-1.58032930
-80.32128143,-1.54970300
-78.84302521,-2.00103974
-78.06719971,-1.13576567
-76.26422119,-1.25090575
-76.04298401,-1.47759163
-75.03622437,-1.33420575
-73.78397369,-1.35744131
-74.03924561,-1.56349087
-73.79985809,-1.36851382
-73.85818481,-1.39955556
-73.81742859,-1.54906094
-75.47552490,-1.65167356
-75.06641388,-2.13777924
-74.54178619,-1.76897037
-73.06223297,-1.65399015
-72.39445496,-1.84341919
-71.76860809,-1.16097116
-72.68893433,-2.10212183
-70.15525818,-0.46932912
-70.63778687,-1.44223797
-71.57180023,-1.70775986
-71.92294312,-2.19850326
-71.37921906,-1.92675126
-78.76459503,-4.32266855
-70.72510529,-1.17900181
-53.05782318,0.35594219
-55.06472778,-1.56746817
-69.19803619,-0.64097172
-75.68141174,-1.96451497
-72.88816833,-1.34990895
-67.68113708,-1.71416914
-66.08750153,-1.03389287
-67.81649780,-1.91526127
-68.94010162,-1.52834642
-68.10947418,-1.70167112
-66.25102997,-1.93072283
-63.75740051,-1.63709211
-62.85922241,-1.85484052
-62.39808273,-1.87770104
-60.44857407,-1.93774104
-61.53097153,-0.94111031
-61.50325775,-1.75784922
-59.95243835,-1.49868739
-62.03865433,-1.37399054
-58.54328537,-0.85623640
-61.59078217,-0.29684511
-65.00847626,-5.28912926
-59.17811203,0.75124735
-54.54088974,-1.18534327
-51.71017838,-0.00012205
-58.96497345,-2.67954159
-58.00305557,-0.63145852
-55.44666290,2.15369248
-58.77990341,-1.90101397
-56.19570923,3.61717772
-54.38851929,5.19254780
-49.52073669,-13.62099934
-58.71946716,-2.35645509
-55.26810455,-0.64960194
-51.29723740,-4.81278992
-49.55607605,6.39129639
-45.13254547,2.11987162
-48.94814682,-7.56445646
-52.52557373,-1.30748761
-51.71553421,4.89708376
-55.46476364,-8.62544918
-50.72343826,-1.25318873
-47.57948685,-0.90137249
-48.08386993,-1.01669240
-49.51224136,5.03916836
-47.24320602,-0.42037767
-42.24179840,0.67817301
-45.02982330,-2.26973796
-42.20782852,-0.16688101
-39.85678482,4.16263771
-42.64879608,-4.71199417
-43.23811722,-4.54378176
-42.61394882,-4.19706297
-41.50370026,-2.97290635
-38.56212616,0.65039670
-38.13511276,-0.06677201
-40.76535034,-4.30756903
-41.78178024,-1.12693894
-38.98551178,2.18556118
-37.34306717,2.20834565
-39.23868561,1.30908489
-39.34153748,-5.14089584
-38.48394012,-1.44101942
-35.21119308,0.16508935
-35.38780212,-0.99863267
-36.77216339,-4.14371395
-34.72735977,-0.19779792
-31.70483971,1.38567638
-31.53577042,-0.70422560
-31.01814842,-0.65959477
-29.26236916,-1.06335664
-27.39351463,-0.51537442
-30.89342499,-1.30810726
-29.40048218,-1.67920399
-28.44637489,-3.87871981
-27.61653519,-0.91686738
-27.41350937,-3.16538715
-24.50686646,-1.79096866
-23.65389061,-1.16339314
-22.02954292,-0.33162099
-20.97757149,-0.28547114
-22.33051300,1.45964336
-22.77012634,-0.23549570
-23.53950500,-0.19408178
-23.76402473,-1.26718867
-23.07930946,-2.91926575
-21.78771973,-1.76661849
-21.25993347,0.21720308
-20.07911301,1.67884302
-19.56125641,0.54810482
-18.44848824,-1.10343575
-19.20197105,-0.97974610
-19.98472214,-0.61087883
-17.92585754,-0.39999628
-16.91592216,-1.39493656
-17.34444618,-1.57593501
-15.50246811,0.15550348
-14.50156212,0.49224278
-16.01365471,0.06738564
-14.13179398,0.74612606
-14.68923378,1.56912076
-13.56919003,0.78442252
-14.24965477,-0.07357207
-14.75690937,-0.43300670
-14.69710159,-1.21271658
-14.32252502,-0.98487854
-13.83354282,-2.24515271
-13.22525311,-0.26266468
-13.25336456,-2.86030793
-12.63045788,-1.41813457
-11.61309624,-0.37250701
-11.62006664,-0.98997813
-10.72255707,0.24997753
-10.68057537,-0.46523681
-11.35855007,-1.64160430
-10.38701630,-0.07457599
-9.69324589,-0.19394708
-9.46641159,-0.52673554
-9.16300583,-0.47349730
-9.16195774,-0.48174629
-8.99288750,-0.27247462
-9.33213902,0.41436714
-9.01438141,-0.66146576
-8.01399708,-0.65104234
-6.47747707,-0.32943940
-5.06972218,0.80328995
-4.47342539,0.21788800
-4.12595987,-0.56226397
-3.22936630,-0.03875938
-2.93041086,0.13537753
-2.95403743,0.07939231
-2.80695367,0.30624878
-2.55691051,-0.06449728
-2.61327171,-0.50410819
-3.04782176,-0.82273239
-1.86949837,0.26271567
-2.10393262,-0.49313062
-1.29825974,-0.53927374
-0.65624416,-0.31408948
0.04865864,-0.41235033
0.39040005,0.45933929
0.20252585,-1.01616633
0.70236909,-0.31618094
1.39293706,0.28571150
2.04453659,0.08276804
4.18133783,2.12696314
3.51025462,1.52590287
2.87954235,1.21647191
1.27029884,0.27044606
1.32420850,-0.43512669
1.07668543,-0.79478669
0.52874482,-0.48936132
1.65650022,-0.19429715
1.57199347,-0.48169911
1.22936630,-0.51691937
1.31898940,-0.46337754
1.33088219,0.27765083
1.24174559,0.16618371
0.39383417,-0.32651383
0.50221646,-0.13738583
1.04382539,-0.40925413
0.86691087,0.20041119
0.93184620,0.36054212
1.15996134,0.53872538
1.18348217,0.53998685
1.33285642,0.26971582
1.99006236,0.26558268
2.12977743,0.05330747
4.19920301,1.74882495
1.14182627,-0.35361022
1.56903362,-0.70095038
1.64191973,-0.38692373
1.72349060,-0.20583172
1.59868777,-0.95105469
1.43788588,-0.14859474
1.72890198,-0.23843357
1.77737176,-0.35714132
2.16654682,-0.09019191
1.72186935,-0.09277783
1.62695861,0.39393046
1.58475268,-0.35971746
1.76570022,-0.57062984
1.79355597,-0.65131187
2.17370844,-0.89790595
1.91405272,-0.77333850
1.86058056,-0.48136866
1.64939582,-0.27617487
2.25934100,-0.90021074
2.47273707,-0.92219228
1.88504148,-0.40113398
1.10997415,-0.24893357
1.37092900,-0.42737207
1.87424946,0.82418227
2.40384960,-0.92587489
3.91349649,-2.65340972
3.38141537,-1.14248407
1.88207686,0.56836545
0.83321464,-1.45453858
4.33001471,2.19622874
4.03199959,-0.83013344
-1.25165939,-4.40205479
-1.13747382,-1.33982027
1.95248210,1.93632162
2.43913484,0.62896544
1.39466381,-1.98068714
1.73760176,-1.96000433
2.15253997,-0.71489161
1.37000000,-0.07144371
1.67638516,-0.27946374
1.58202267,-1.29191554
1.90372324,-0.90302128
1.72588122,-0.45811561
1.45235968,-0.34376988
1.55928814,-0.57837939
1.97561598,-0.48777348
2.40499187,-1.00145197
1.56689072,-0.73416966
1.86789370,-0.43202227
2.10889268,-0.55181569
1.61728907,-0.81798935
1.88491869,-0.40026489
1.73528516,-0.75849873
1.77525926,-0.64162397
1.90468633,-0.46359950
1.76136827,-0.75672287
1.81700253,-0.78391826
1.81408596,-1.09883666
1.87067437,-0.64400095
1.91141260,-0.57722408
1.83220017,-0.52064413
1.89631653,-0.70253348
1.65927851,-0.40215001
2.09288764,-0.54868072
2.40045929,-0.61074984
1.74338055,-0.64138275
1.84544623,-0.76694471
1.41324544,-0.88305652
1.67899740,-0.64008063
1.59750700,-0.40298370
1.89932406,-1.00511479
2.16365933,-0.82235545
1.68484080,-0.55261105
1.89816833,-0.94453532
1.81281626,-0.69455451
1.54756284,-0.51676202
1.96861768,-0.91956085
1.85729909,-0.87905526
1.65754557,-0.61345458
2.08454037,-0.82585508
2.08270431,-0.67486292
1.90900600,-1.01099288
1.99154150,-0.67434412
1.85629904,-0.42939278
1.75227058,-0.43379551
2.02330613,-0.82524997
1.81585884,-0.64672452
1.71947014,-0.82555866
1.66027582,-0.76583362
1.94471943,-0.70912915
2.18430734,-0.40019384
1.80629647,-0.85414881
1.73070812,-0.54767060
1.94081950,-0.75747186
1.83519757,-0.67251593
1.85896075,-0.97034776
1.89367032,-0.43092480
1.56532705,-1.03518283
1.64061987,-0.45816562
1.89110970,-0.94090450
1.58816278,-0.81965858
1.80999339,-0.54458666
1.91925025,-0.70122027
2.02884412,-0.81588739
1.71741199,-0.40275449
1.97191608,-0.60861844
1.81483078,-0.85688615
1.58968997,-0.49052218
1.87560928,-0.94808525
1.95262039,-0.79138035
1.49637294,-0.72862840
1.91253233,-0.75723398
2.35806012,-0.66671103
1.80794299,-0.61370766
1.97536099,-0.63866156
1.68543601,-0.76303071
1.94345748,-0.60914654
1.93065023,-0.58372211
1.87165642,-0.76473421
1.86142564,-0.67132366
1.76430786,-0.69850051
1.78634810,-0.58609599
1.63859689,-0.58777094
1.90158653,-0.75359142
1.55756402,-0.93842518
1.92806506,-0.97465003
1.71755421,-0.64325809
1.85759091,-0.89358771
1.81581414,-0.66543216
1.66005564,-0.70465165
1.46751845,-0.96861756
1.98009384,-0.49149653
1.89328396,-0.91141605
1.92327797,-0.52150339
2.16086650,-0.46081892
1.46516740,-0.66848809
2.08200788,-0.73487222
1.68422341,-0.55261105
2.17133164,-0.79497737
2.24828315,-0.48988324
1.89803624,-0.79469436
2.00884557,-0.45977306
1.74047208,-0.67081475
1.79935873,-0.61004549
1.87091076,-0.46197081
1.84050906,-0.97623551
2.08375740,-0.61447054
1.82008350,-0.54715973
1.68591642,-0.55248404
1.72215569,-0.79580778
1.82268953,-0.81868523
1.70117784,-0.33936280
1.85642171,-0.69933921
1.67636263,-0.66869909
1.55805993,-0.63925254
2.11511683,-0.63648784
1.61725903,-0.90933287
1.85532784,-0.99724114
2.01688552,-0.67300028
1.89793789,-0.64306939
1.79843259,-0.61055487
1.51663566,-0.52689731
1.83035862,-1.27089679
1.69359589,-0.49434879
1.91900635,-0.79057956
1.74616361,-1.09491169
2.01911378,-0.82435894
1.73595846,-0.78861570
1.80704355,-0.49207735
1.89439034,-0.61220670
1.78148305,-0.67518502
2.04096627,-1.21158350
1.78970289,-0.33859402
1.52409852,-0.90702659
2.30836248,-1.25537181
2.05993891,-0.78664964
1.75088191,-0.67457825
1.96021342,-0.97564793
1.88872099,-0.67007023
1.93281531,-0.70491594
1.98607099,-0.91293252
1.54075551,-0.61476159
1.89544666,-0.91297990
1.72586977,-0.57562804
2.04350162,-0.25136912
1.83984637,-0.91538560
1.91459310,-0.48815766
1.64335430,-0.42959312
1.97788060,-0.90880561
2.07232451,-0.73125070
1.75297379,-0.43360710
2.03688121,-0.99909395
1.92033362,-0.94163609
1.83315408,-0.49188161
1.77312613,-0.88183177
1.82043386,-0.96516180
1.93540430,-0.73667282
1.78074348,-0.73499894
1.57426560,-1.16849601
2.21818233,-0.25050706
1.62009132,-0.49092689
2.04368544,-0.80340368
1.95821595,-0.91437197
1.53574574,-0.73376822
1.96800530,-0.78588420
1.71845222,-0.61425936
1.85239279,-0.72758108
1.92831898,-0.88384444
1.62716711,-0.64369839
1.57266676,-0.97860181
1.78736413,-0.69557559
2.12674236,-0.52065915
2.06951523,-0.76052046
2.22788596,-1.18471205
2.04602385,-0.28129882
2.04317975,-1.06199348
1.83418894,-0.82211900
1.80780029,-0.37218434
1.92477858,-1.12374628
1.98567641,-1.21353018
2.04834390,-0.31149793
2.04298544,-0.64168662
1.83118439,-0.73138613
1.77386236,-0.82296854
1.76737857,-0.84952080
1.74621928,-0.82342291
1.73586226,-0.99853951
1.63282454,-0.76724625
2.00751019,-0.72980493
1.68484080,-0.55219948
1.56186187,-0.64151967
1.83933342,-0.67425799
1.82081354,-0.58730501
1.98371983,-0.67135316
1.72602642,-0.72444165
1.80465245,-0.55183250
1.88013136,-0.86016512
1.95052731,-0.43024927
1.81595743,-0.70741522
2.09328461,-1.10253155
1.89542902,-0.40148172
2.13368487,-0.70216697
1.89889514,-1.03546667
1.84927344,-0.87605429
2.03305793,-0.72767442
1.59225988,-0.79214722
1.71442914,-1.09301603
2.20892024,-0.40388584
2.04434276,-0.88277137
1.89149570,-0.49094999
1.85704875,-0.43022931
2.08926058,-1.26413631
2.15029216,-0.85867822
2.26061559,-1.06599128
1.92120576,-0.76178479
1.65990412,-0.52373093
1.80591857,-0.43222633
1.78414083,-0.94825429
1.80742288,-0.88431501
1.74144280,-0.40028238
1.92974460,-0.85436171
1.82499897,-0.75887454
1.79498589,-0.45909375
1.94644678,-0.92302382
1.85291159,-0.36874366
1.73918450,-0.61027032
1.88714254,-0.63914555
1.54014695,-0.67526484
1.75260925,-0.72377312
1.83777940,-0.82382661
1.85616601,-0.81891757
2.07686090,-0.64266908
1.77506268,-0.13122031
2.00120544,-0.48861897
2.01728725,-0.73337692
1.84260988,-1.09746504
1.84783137,-1.07066727
2.25734210,-0.64259475
1.88330293,-0.51905245
2.07254362,-0.70162529
1.73883307,-0.37110966
1.38968277,-0.61521316
1.96740341,-0.88860053
1.59067333,-0.64043826
2.07483721,-0.82241607
1.76342392,-0.63795781
2.09588718,-1.02878916
1.56051755,-1.03122270
2.07466054,-0.76248676
2.04362488,-0.58178318
1.98860133,-0.79465353
1.53066981,-0.61105782
1.76904011,-0.72966129
1.87547684,-0.79698819
1.68304658,-0.73158163
1.92175174,-0.91086757
1.78579807,-1.28287196
1.82107544,-0.69658059
1.90110624,-0.46267727
1.82853746,-0.79021114
1.93131900,-0.88666540
1.74290109,-0.82276136
1.82442832,-1.38636351
1.74768138,-0.64407140
1.84495831,-0.87339640
1.72778296,-0.85999101
1.69905961,-0.78538948
1.77408087,-0.79289603
1.81359184,-0.55514824
1.48163807,-0.67633533
1.80084848,-0.76061887
1.92025161,-0.67095530
2.01399875,-1.03250003
1.81623149,-0.49462363
1.77655733,-0.94410646
1.73025954,-0.66621023
1.57356775,-0.76766759
1.62794411,-0.82496125
1.86396754,-0.97245377
2.13225126,-0.94166869
2.06727123,-0.96881449
1.94207311,-0.70880032
2.05962420,-0.54785007
1.97428298,-0.78851759
1.91143215,-0.99741304
1.91944385,-0.73100710
1.25949788,-0.70143670
2.03273153,-0.49661908
2.06635690,-0.66931087
1.96641040,-0.82761854
1.91651571,-0.63962930
1.80310798,-0.49168366
1.80054772,-0.40068293
1.41328669,-0.76295233
1.76415050,-0.54857731
1.81163657,-0.76515692
1.80197477,-1.00130868
1.70611715,-0.54936212
1.55236375,-0.96599448
1.91712105,-0.55048150
1.65113771,-0.58069092
2.08685732,-0.66655731
1.83829224,-0.55342245
1.74159110,-0.82192439
1.89523566,-0.34109402
2.10088181,-0.49043226
1.79328299,-1.26569855
2.10014486,-0.79069722
1.62733221,-0.76466805
1.88133156,-0.63779563
1.82622492,-0.51960027
1.91542709,-0.87873584
1.95465195,-0.76212984
1.79383504,-0.54877454
1.90268254,-0.94802630
1.94517887,-0.78811413
1.92745912,-1.27551472
1.94022846,-0.76850682
2.04958200,-0.55261207
1.58624732,-0.36914957
1.81122231,-0.40335482
1.79970324,-0.79022008
1.90000379,-0.79572487
1.78095520,-0.94759530
1.79999459,-0.55087626
1.72155237,-0.55316031
1.42911541,-0.63565379
1.82397974,-0.33862135
2.16905785,-1.15545928
1.86678004,-0.70373225
2.01864314,-0.43261853
2.04478574,-0.82201958
1.88077819,-0.63767475
1.80677068,-0.70334363
1.99550128,-0.61607742
1.74208021,-0.61203700
2.15903139,-0.72987241
1.58527386,-0.90814370
1.85211468,-0.92244351
1.71150124,-0.82212943
1.79676092,-1.11858690
2.11331797,-0.61384165
1.65009046,-0.55099505
1.73701751,-0.87824577
2.06060839,-0.73753792
2.08627868,-0.42798898
1.62536550,-0.25077483
1.89418459,-0.61179507
1.76303995,-0.54829663
1.81166041,-0.70578623
1.83520830,-0.64180917
1.88168836,-1.05626070
1.77282977,-0.58166575
1.89699626,-0.91495746
1.59248364,-0.73223090
1.94942176,-0.73017132
1.47282302,-0.91222453
1.95624924,-0.79281515
2.12473655,-0.57916033
1.97682774,-0.48950887
2.00260663,-0.60840207
1.68851376,-0.61323971
1.97556674,-0.63845575
1.55221891,-0.81671929
1.87677479,-0.46473756
1.94226635,-0.73874664
1.91476178,-0.60823417
1.76982093,-0.49068454
1.97498977,-0.51873368
2.10374570,-0.43210644
1.81715477,-0.66659582
1.74683011,-1.00415099
1.33585227,-0.64786172
1.86244357,-0.49141571
1.99389517,-0.43353230
1.90991700,-0.76872593
1.72029173,-0.37297890
1.78854632,-1.01220679
1.74254620,-0.40131021
1.86918676,-0.52292788
1.89699626,-0.91351688
1.84797096,-0.79824477
1.80587816,-0.58235073
2.17153740,-0.79538894
1.90838039,-0.81593668
2.22133803,-0.55109906
1.74979782,-1.06681073
2.12278581,-0.48867050
2.00295806,-0.75779003
1.72575343,-0.91947699
1.95946753,-0.85475844
1.93956268,-0.87601024
1.92259574,-0.79201132
2.01588607,-0.55230588
2.03876877,-0.58008432
1.69044805,-0.67445475
2.24460959,-0.86059093
1.82825303,-0.49812648
1.84691083,-0.67240864
1.75164294,0.28139752
1.82819510,-0.42126915
2.10361791,-0.64641517
1.67609870,-1.29139781
1.79733312,-0.65256852
2.18688035,-0.31546834
1.86356401,-0.64154750
2.08722162,-0.73575497
2.07188511,-0.70085180
2.03519893,-0.60953307
1.63627589,-0.90340489
2.07618237,-1.06266630
1.80103493,-0.52100229
1.74952972,-0.76540101
1.83987546,-0.85526073
1.97088754,-0.31358600
1.87796474,-0.43447417
1.79575956,-0.87858784
1.61691082,-0.72896385
1.58802724,-0.61009932
1.83049965,-0.58095592
1.75420392,-0.73612833
1.86274874,-1.06231046
1.80507374,-0.79329389
1.74081326,-0.85087878
1.72334576,-0.52452743
1.95340908,-0.82246095
1.75589311,-0.93316132
1.82592046,-0.54940373
1.85133898,-0.66733325
1.94043422,-0.76933002
2.29360533,-0.55309790
